shot,true_obs,ml_class,beam8_pred,bp30+osd_pred,nms-ens24_pred,beam8_regret,bp30+osd_regret,nms-ens24_regret
1021,0,0,0,0,0,0.000000,0.000000,0.000000
1022,0,0,0,0,0,0.000000,0.000000,0.000000
1023,0,0,0,0,0,0.000000,0.000000,0.000000
1024,0,0,0,0,0,0.000000,0.000000,0.000000
1025,12,12,12,12,12,0.000000,0.000000,0.000000
1026,0,0,0,0,0,0.000000,0.000000,0.000000
1027,0,0,0,0,0,0.000000,0.000000,0.000000
1028,0,0,0,0,0,0.000000,0.000000,0.000000
1029,0,0,0,0,0,0.000000,0.000000,0.000000
1030,12,12,12,12,12,0.000000,0.000000,0.000000
1031,4,4,4,4,4,0.000000,0.000000,0.000000
1032,0,0,0,0,0,0.000000,0.000000,0.000000
1033,8,8,10,8,8,7.088410,0.000000,0.000000
1034,0,0,0,0,0,0.000000,0.000000,0.000000
1035,0,0,0,0,0,0.000000,0.000000,0.000000
1036,0,0,0,0,0,0.000000,0.000000,0.000000
1037,0,0,0,0,0,0.000000,0.000000,0.000000
1038,0,0,0,0,0,0.000000,0.000000,0.000000
1039,10,10,10,10,10,0.000000,0.000000,0.000000
1040,0,0,0,0,0,0.000000,0.000000,0.000000
1041,0,0,0,0,0,0.000000,0.000000,0.000000
1042,6,6,6,6,6,0.000000,0.000000,0.000000
1043,0,0,0,0,0,0.000000,0.000000,0.000000
1044,0,0,0,0,0,0.000000,0.000000,0.000000
1045,0,0,0,0,0,0.000000,0.000000,0.000000
1046,0,0,0,0,0,0.000000,0.000000,0.000000
1047,0,0,0,0,0,0.000000,0.000000,0.000000
1048,0,0,0,0,0,0.000000,0.000000,0.000000
1049,0,0,0,0,0,0.000000,0.000000,0.000000
1050,8,8,8,8,8,0.000000,0.000000,0.000000
1051,4,4,4,4,4,0.000000,0.000000,0.000000
1052,0,0,0,0,0,0.000000,0.000000,0.000000
1053,9,9,9,9,9,0.000000,0.000000,0.000000
1054,0,0,0,0,0,0.000000,0.000000,0.000000
1055,0,0,0,0,0,0.000000,0.000000,0.000000
1056,0,0,0,0,0,0.000000,0.000000,0.000000
1057,0,0,0,0,0,0.000000,0.000000,0.000000
1058,0,0,0,0,0,0.000000,0.000000,0.000000
1059,0,0,0,0,0,0.000000,0.000000,0.000000
1060,0,0,0,0,0,0.000000,0.000000,0.000000
1061,12,12,13,13,12,7.780308,7.780308,0.000000
1062,0,0,0,0,0,0.000000,0.000000,0.000000
1063,0,0,0,0,0,0.000000,0.000000,0.000000
1064,0,0,0,0,0,0.000000,0.000000,0.000000
1065,0,0,0,0,0,0.000000,0.000000,0.000000
1066,12,12,12,12,12,0.000000,0.000000,0.000000
1067,0,0,0,0,0,0.000000,0.000000,0.000000
1068,12,12,12,12,12,0.000000,0.000000,0.000000
1069,0,0,0,0,0,0.000000,0.000000,0.000000
1070,0,0,0,0,0,0.000000,0.000000,0.000000
1071,0,0,0,0,0,0.000000,0.000000,0.000000
1072,14,14,14,14,14,0.000000,0.000000,0.000000
1073,0,0,0,0,0,0.000000,0.000000,0.000000
1074,0,0,0,0,0,0.000000,0.000000,0.000000
1075,0,0,0,0,0,0.000000,0.000000,0.000000
1076,0,0,0,0,0,0.000000,0.000000,0.000000
1077,0,0,0,0,0,0.000000,0.000000,0.000000
1078,6,6,6,6,6,0.000000,0.000000,0.000000
1079,0,0,0,0,0,0.000000,0.000000,0.000000
1080,0,0,0,0,0,0.000000,0.000000,0.000000
1081,0,0,0,0,0,0.000000,0.000000,0.000000
1082,0,0,0,0,0,0.000000,0.000000,0.000000
1083,15,12,12,15,0,0.000000,0.000000,13.772050
1084,0,0,0,0,0,0.000000,0.000000,0.000000
1085,9,9,9,9,9,0.000000,0.000000,0.000000
1086,9,9,9,9,9,0.000000,0.000000,0.000000
1087,0,0,0,0,0,0.000000,0.000000,0.000000
1088,4,4,4,4,4,0.000000,0.000000,0.000000
1089,0,0,0,0,0,0.000000,0.000000,0.000000
1090,2,1,0,1,0,12.792506,0.000000,12.792506
1091,0,0,0,0,0,0.000000,0.000000,0.000000
1092,0,0,0,0,0,0.000000,0.000000,0.000000
1093,5,5,6,6,5,7.780308,7.780308,0.000000
1094,0,0,0,0,0,0.000000,0.000000,0.000000
1095,0,0,0,0,0,0.000000,0.000000,0.000000
1096,0,0,5,0,0,0.000417,0.000000,0.000000
1097,0,0,0,0,0,0.000000,0.000000,0.000000
1098,6,6,6,6,6,0.000000,0.000000,0.000000
1099,0,0,0,0,0,0.000000,0.000000,0.000000
1100,0,0,0,0,0,0.000000,0.000000,0.000000
1101,13,13,14,14,0,0.000000,0.000000,13.857064
1102,13,13,13,13,13,0.000000,0.000000,0.000000
1103,0,0,0,0,0,0.000000,0.000000,0.000000
1104,0,0,0,0,0,0.000000,0.000000,0.000000
1105,12,12,12,12,12,0.000000,0.000000,0.000000
1106,14,14,14,14,14,0.000000,0.000000,0.000000
1107,0,0,0,0,0,0.000000,0.000000,0.000000
1108,0,0,0,0,0,0.000000,0.000000,0.000000
1109,0,0,0,0,0,0.000000,0.000000,0.000000
1110,0,0,0,0,0,0.000000,0.000000,0.000000
1111,6,6,6,6,6,0.000000,0.000000,0.000000
1112,0,0,0,0,0,0.000000,0.000000,0.000000
1113,0,0,0,0,0,0.000000,0.000000,0.000000
1114,0,0,0,0,0,0.000000,0.000000,0.000000
1115,0,0,0,0,0,0.000000,0.000000,0.000000
1116,0,0,0,0,0,0.000000,0.000000,0.000000
1117,5,5,5,5,5,0.000000,0.000000,0.000000
1118,0,0,0,0,0,0.000000,0.000000,0.000000
1119,0,0,0,0,0,0.000000,0.000000,0.000000
1120,0,0,0,0,0,0.000000,0.000000,0.000000
1121,0,0,0,0,0,0.000000,0.000000,0.000000
1122,13,13,13,13,13,0.000000,0.000000,0.000000
1123,0,0,0,0,0,0.000000,0.000000,0.000000
1124,0,0,0,0,0,0.000000,0.000000,0.000000
1125,1,1,1,1,1,0.000000,0.000000,0.000000
1126,8,8,8,8,8,0.000000,0.000000,0.000000
1127,0,0,0,0,0,0.000000,0.000000,0.000000
1128,0,0,0,0,0,0.000000,0.000000,0.000000
1129,0,0,0,0,0,0.000000,0.000000,0.000000
1130,0,0,0,4,0,0.000000,7.088409,0.000000
1131,0,0,0,0,0,0.000000,0.000000,0.000000
1132,6,6,6,6,6,0.000000,0.000000,0.000000
1133,0,0,0,0,0,0.000000,0.000000,0.000000
1134,0,0,0,0,0,0.000000,0.000000,0.000000
1135,12,12,12,12,12,0.000000,0.000000,0.000000
1136,0,0,0,0,0,0.000000,0.000000,0.000000
1137,0,0,0,0,0,0.000000,0.000000,0.000000
1138,12,12,13,12,12,7.088410,0.000000,0.000000
1139,12,12,12,12,12,0.000000,0.000000,0.000000
1140,8,8,8,8,8,0.000000,0.000000,0.000000
1141,0,0,0,0,0,0.000000,0.000000,0.000000
1142,0,0,0,0,0,0.000000,0.000000,0.000000
1143,8,8,8,8,8,0.000000,0.000000,0.000000
1144,0,0,0,0,0,0.000000,0.000000,0.000000
1145,4,4,4,4,4,0.000000,0.000000,0.000000
1146,2,1,0,0,0,0.001246,0.001246,0.001246
1147,0,0,0,0,0,0.000000,0.000000,0.000000
1148,0,0,0,0,0,0.000000,0.000000,0.000000
1149,0,0,0,0,0,0.000000,0.000000,0.000000
1150,0,0,0,0,0,0.000000,0.000000,0.000000
1151,0,0,0,0,0,0.000000,0.000000,0.000000
1152,0,0,0,0,0,0.000000,0.000000,0.000000
1153,8,8,8,8,8,0.000000,0.000000,0.000000
1154,4,4,4,4,4,0.000000,0.000000,0.000000
1155,8,8,8,8,8,0.000000,0.000000,0.000000
1156,0,0,0,0,0,0.000000,0.000000,0.000000
1157,12,12,8,8,8,6.684887,6.684887,6.684887
1158,0,0,0,0,0,0.000000,0.000000,0.000000
1159,0,0,0,0,0,0.000000,0.000000,0.000000
1160,8,8,8,8,8,0.000000,0.000000,0.000000
1161,0,0,0,0,0,0.000000,0.000000,0.000000
1162,9,9,9,9,9,0.000000,0.000000,0.000000
1163,0,0,0,0,0,0.000000,0.000000,0.000000
1164,13,13,13,13,13,0.000000,0.000000,0.000000
1165,0,0,0,0,0,0.000000,0.000000,0.000000
1166,1,1,1,1,1,0.000000,0.000000,0.000000
1167,6,6,6,5,6,0.000000,7.780717,0.000000
1168,14,14,14,14,14,0.000000,0.000000,0.000000
1169,0,0,0,0,0,0.000000,0.000000,0.000000
1170,0,0,0,0,0,0.000000,0.000000,0.000000
1171,0,0,0,0,0,0.000000,0.000000,0.000000
1172,0,0,0,0,0,0.000000,0.000000,0.000000
1173,6,6,6,6,6,0.000000,0.000000,0.000000
1174,0,0,0,0,0,0.000000,0.000000,0.000000
1175,13,13,13,13,13,0.000000,0.000000,0.000000
1176,0,0,0,0,0,0.000000,0.000000,0.000000
1177,0,0,0,0,0,0.000000,0.000000,0.000000
1178,0,0,0,0,0,0.000000,0.000000,0.000000
1179,0,0,0,0,0,0.000000,0.000000,0.000000
1180,10,10,10,10,10,0.000000,0.000000,0.000000
1181,4,4,4,4,4,0.000000,0.000000,0.000000
1182,12,12,12,12,12,0.000000,0.000000,0.000000
1183,0,0,0,0,0,0.000000,0.000000,0.000000
1184,0,0,0,0,0,0.000000,0.000000,0.000000
1185,0,0,0,0,0,0.000000,0.000000,0.000000
1186,0,0,0,0,0,0.000000,0.000000,0.000000
1187,14,14,14,14,14,0.000000,0.000000,0.000000
1188,0,0,0,0,0,0.000000,0.000000,0.000000
1189,0,0,0,0,0,0.000000,0.000000,0.000000
1190,0,0,0,0,0,0.000000,0.000000,0.000000
1191,0,0,0,0,0,0.000000,0.000000,0.000000
1192,0,0,0,0,0,0.000000,0.000000,0.000000
1193,12,12,12,12,12,0.000000,0.000000,0.000000
1194,9,9,9,9,9,0.000000,0.000000,0.000000
1195,4,4,7,4,4,7.088410,0.000000,0.000000
1196,0,0,0,0,0,0.000000,0.000000,0.000000
1197,0,0,0,0,0,0.000000,0.000000,0.000000
1198,0,0,0,0,0,0.000000,0.000000,0.000000
1199,4,4,4,4,4,0.000000,0.000000,0.000000
1200,13,13,13,13,13,0.000000,0.000000,0.000000
1201,9,9,9,9,9,0.000000,0.000000,0.000000
1202,0,0,0,0,0,0.000000,0.000000,0.000000
1203,8,8,8,8,8,0.000000,0.000000,0.000000
1204,10,10,10,10,10,0.000000,0.000000,0.000000
1205,0,0,0,0,0,0.000000,0.000000,0.000000
1206,0,0,0,0,0,0.000000,0.000000,0.000000
1207,0,0,0,12,0,0.000000,7.088409,0.000000
1208,11,11,11,11,11,0.000000,0.000000,0.000000
1209,0,0,0,0,0,0.000000,0.000000,0.000000
1210,0,0,0,0,0,0.000000,0.000000,0.000000
1211,15,15,15,15,15,0.000000,0.000000,0.000000
1212,0,0,0,0,0,0.000000,0.000000,0.000000
1213,0,0,0,0,0,0.000000,0.000000,0.000000
1214,1,1,1,1,1,0.000000,0.000000,0.000000
1215,0,0,0,0,0,0.000000,0.000000,0.000000
1216,0,0,0,0,0,0.000000,0.000000,0.000000
1217,0,0,0,0,0,0.000000,0.000000,0.000000
1218,0,0,0,0,0,0.000000,0.000000,0.000000
1219,0,0,0,0,0,0.000000,0.000000,0.000000
1220,0,0,0,0,0,0.000000,0.000000,0.000000
1221,0,0,0,0,0,0.000000,0.000000,0.000000
1222,1,1,1,1,1,0.000000,0.000000,0.000000
1223,0,0,0,0,0,0.000000,0.000000,0.000000
1224,8,8,8,0,0,0.000000,0.002082,0.002082
1225,0,0,0,0,0,0.000000,0.000000,0.000000
1226,0,0,0,0,0,0.000000,0.000000,0.000000
1227,0,0,0,0,0,0.000000,0.000000,0.000000
1228,0,0,0,0,0,0.000000,0.000000,0.000000
1229,0,0,0,0,0,0.000000,0.000000,0.000000
1230,0,0,0,0,0,0.000000,0.000000,0.000000
1231,0,0,0,0,0,0.000000,0.000000,0.000000
1232,0,0,0,0,0,0.000000,0.000000,0.000000
1233,0,0,0,0,0,0.000000,0.000000,0.000000
1234,0,0,0,0,0,0.000000,0.000000,0.000000
1235,0,0,0,0,0,0.000000,0.000000,0.000000
1236,0,0,0,0,0,0.000000,0.000000,0.000000
1237,4,4,4,4,4,0.000000,0.000000,0.000000
1238,0,0,0,0,0,0.000000,0.000000,0.000000
1239,0,0,0,0,0,0.000000,0.000000,0.000000
1240,0,0,0,0,0,0.000000,0.000000,0.000000
1241,4,4,4,4,4,0.000000,0.000000,0.000000
1242,1,1,0,1,0,12.792506,0.000000,12.792506
1243,0,0,0,0,0,0.000000,0.000000,0.000000
1244,0,0,0,0,0,0.000000,0.000000,0.000000
1245,0,0,0,0,0,0.000000,0.000000,0.000000
1246,0,0,0,0,0,0.000000,0.000000,0.000000
1247,0,0,0,0,0,0.000000,0.000000,0.000000
1248,0,0,0,0,0,0.000000,0.000000,0.000000
1249,0,0,0,0,0,0.000000,0.000000,0.000000
1250,0,0,0,0,0,0.000000,0.000000,0.000000
1251,8,8,8,8,8,0.000000,0.000000,0.000000
1252,10,10,10,10,10,0.000000,0.000000,0.000000
1253,0,0,0,0,0,0.000000,0.000000,0.000000
1254,0,0,0,0,0,0.000000,0.000000,0.000000
1255,0,0,0,0,0,0.000000,0.000000,0.000000
1256,0,0,0,0,0,0.000000,0.000000,0.000000
1257,8,8,8,8,8,0.000000,0.000000,0.000000
1258,0,0,0,0,0,0.000000,0.000000,0.000000
1259,0,0,0,0,0,0.000000,0.000000,0.000000
1260,6,6,6,6,6,0.000000,0.000000,0.000000
1261,14,14,14,14,14,0.000000,0.000000,0.000000
1262,4,4,4,4,4,0.000000,0.000000,0.000000
1263,0,0,0,0,0,0.000000,0.000000,0.000000
1264,0,0,0,0,0,0.000000,0.000000,0.000000
1265,0,0,0,0,0,0.000000,0.000000,0.000000
1266,12,12,12,12,12,0.000000,0.000000,0.000000
1267,0,0,0,0,0,0.000000,0.000000,0.000000
1268,0,0,0,0,0,0.000000,0.000000,0.000000
1269,0,0,0,0,0,0.000000,0.000000,0.000000
1270,0,0,0,0,0,0.000000,0.000000,0.000000
1271,4,4,4,4,4,0.000000,0.000000,0.000000
1272,0,0,0,0,0,0.000000,0.000000,0.000000
1273,10,10,10,10,10,0.000000,0.000000,0.000000
1274,0,0,0,0,0,0.000000,0.000000,0.000000
1275,0,0,0,0,0,0.000000,0.000000,0.000000
1276,0,0,0,0,0,0.000000,0.000000,0.000000
1277,0,0,0,0,0,0.000000,0.000000,0.000000
1278,1,1,1,1,1,0.000000,0.000000,0.000000
1279,0,0,0,0,0,0.000000,0.000000,0.000000
1280,0,0,0,0,0,0.000000,0.000000,0.000000
1281,0,0,0,0,0,0.000000,0.000000,0.000000
1282,0,0,0,0,0,0.000000,0.000000,0.000000
1283,0,0,0,0,0,0.000000,0.000000,0.000000
1284,0,0,0,0,0,0.000000,0.000000,0.000000
1285,0,0,0,0,0,0.000000,0.000000,0.000000
1286,0,0,0,0,0,0.000000,0.000000,0.000000
1287,0,0,0,0,0,0.000000,0.000000,0.000000
1288,15,15,15,15,15,0.000000,0.000000,0.000000
1289,0,0,0,0,0,0.000000,0.000000,0.000000
1290,8,8,8,8,8,0.000000,0.000000,0.000000
1291,0,0,0,0,0,0.000000,0.000000,0.000000
1292,0,0,0,0,0,0.000000,0.000000,0.000000
1293,0,0,0,0,0,0.000000,0.000000,0.000000
1294,0,0,0,0,0,0.000000,0.000000,0.000000
1295,0,0,0,0,0,0.000000,0.000000,0.000000
1296,6,6,5,4,6,6.396408,0.000831,0.000000
1297,0,0,0,0,0,0.000000,0.000000,0.000000
1298,6,6,6,6,6,0.000000,0.000000,0.000000
1299,0,0,0,0,0,0.000000,0.000000,0.000000
1300,15,15,15,15,15,0.000000,0.000000,0.000000
1301,0,0,0,0,0,0.000000,0.000000,0.000000
1302,12,12,12,12,12,0.000000,0.000000,0.000000
1303,2,2,2,2,2,0.000000,0.000000,0.000000
1304,0,0,0,0,0,0.000000,0.000000,0.000000
1305,12,12,12,12,12,0.000000,0.000000,0.000000
1306,0,0,0,0,0,0.000000,0.000000,0.000000
1307,0,0,0,0,0,0.000000,0.000000,0.000000
1308,0,0,0,0,0,0.000000,0.000000,0.000000
1309,0,0,0,0,0,0.000000,0.000000,0.000000
1310,0,0,0,0,0,0.000000,0.000000,0.000000
1311,0,0,0,0,0,0.000000,0.000000,0.000000
1312,0,0,0,0,0,0.000000,0.000000,0.000000
1313,0,0,0,0,0,0.000000,0.000000,0.000000
1314,0,0,0,0,0,0.000000,0.000000,0.000000
1315,0,0,0,0,0,0.000000,0.000000,0.000000
1316,0,0,0,0,0,0.000000,0.000000,0.000000
1317,0,0,0,0,0,0.000000,0.000000,0.000000
1318,0,0,0,0,0,0.000000,0.000000,0.000000
1319,0,0,0,0,0,0.000000,0.000000,0.000000
1320,12,12,12,12,12,0.000000,0.000000,0.000000
1321,0,0,0,0,0,0.000000,0.000000,0.000000
1322,11,8,11,11,11,0.692312,0.692312,0.692312
1323,4,4,4,4,4,0.000000,0.000000,0.000000
1324,0,0,0,0,0,0.000000,0.000000,0.000000
1325,0,0,0,0,0,0.000000,0.000000,0.000000
1326,0,0,0,0,0,0.000000,0.000000,0.000000
1327,0,0,0,0,0,0.000000,0.000000,0.000000
1328,0,0,0,0,0,0.000000,0.000000,0.000000
1329,0,0,0,0,0,0.000000,0.000000,0.000000
1330,12,12,12,12,12,0.000000,0.000000,0.000000
1331,0,0,0,0,0,0.000000,0.000000,0.000000
1332,0,0,0,0,0,0.000000,0.000000,0.000000
1333,0,0,0,0,0,0.000000,0.000000,0.000000
1334,0,0,0,0,0,0.000000,0.000000,0.000000
1335,0,0,0,0,0,0.000000,0.000000,0.000000
1336,0,0,0,0,0,0.000000,0.000000,0.000000
1337,0,0,0,0,0,0.000000,0.000000,0.000000
1338,11,10,11,11,8,0.000000,0.000000,0.000001
1339,0,0,0,0,0,0.000000,0.000000,0.000000
1340,0,0,0,0,0,0.000000,0.000000,0.000000
1341,0,0,0,0,0,0.000000,0.000000,0.000000
1342,0,0,0,0,0,0.000000,0.000000,0.000000
1343,0,0,0,0,0,0.000000,0.000000,0.000000
1344,0,0,0,0,0,0.000000,0.000000,0.000000
1345,0,0,0,0,0,0.000000,0.000000,0.000000
1346,0,0,0,0,0,0.000000,0.000000,0.000000
1347,8,8,8,8,8,0.000000,0.000000,0.000000
1348,0,0,0,0,0,0.000000,0.000000,0.000000
1349,0,0,0,0,0,0.000000,0.000000,0.000000
1350,0,0,0,0,0,0.000000,0.000000,0.000000
1351,0,0,0,0,0,0.000000,0.000000,0.000000
1352,0,0,0,0,0,0.000000,0.000000,0.000000
1353,0,0,0,0,0,0.000000,0.000000,0.000000
1354,0,0,0,0,0,0.000000,0.000000,0.000000
1355,0,0,0,0,0,0.000000,0.000000,0.000000
1356,6,6,6,6,6,0.000000,0.000000,0.000000
1357,9,9,9,9,9,0.000000,0.000000,0.000000
1358,0,0,0,0,0,0.000000,0.000000,0.000000
1359,9,9,9,9,9,0.000000,0.000000,0.000000
1360,0,0,0,0,0,0.000000,0.000000,0.000000
1361,12,12,8,8,8,6.684887,6.684887,6.684887
1362,0,0,0,0,0,0.000000,0.000000,0.000000
1363,12,12,12,12,12,0.000000,0.000000,0.000000
1364,8,8,8,8,8,0.000000,0.000000,0.000000
1365,0,0,0,0,0,0.000000,0.000000,0.000000
1366,0,0,0,0,0,0.000000,0.000000,0.000000
1367,0,0,0,0,0,0.000000,0.000000,0.000000
1368,0,0,0,0,0,0.000000,0.000000,0.000000
1369,0,0,0,0,0,0.000000,0.000000,0.000000
1370,0,0,0,0,0,0.000000,0.000000,0.000000
1371,8,8,8,8,8,0.000000,0.000000,0.000000
1372,0,0,0,0,0,0.000000,0.000000,0.000000
1373,0,0,0,0,0,0.000000,0.000000,0.000000
1374,0,0,0,0,0,0.000000,0.000000,0.000000
1375,0,0,0,0,0,0.000000,0.000000,0.000000
1376,0,0,0,0,0,0.000000,0.000000,0.000000
1377,0,0,0,0,0,0.000000,0.000000,0.000000
1378,4,4,4,4,4,0.000000,0.000000,0.000000
1379,4,4,4,4,4,0.000000,0.000000,0.000000
1380,0,0,0,12,0,0.000000,7.088409,0.000000
1381,0,0,0,0,0,0.000000,0.000000,0.000000
1382,0,0,0,0,0,0.000000,0.000000,0.000000
1383,9,9,11,9,9,7.088410,0.000000,0.000000
1384,0,0,0,0,0,0.000000,0.000000,0.000000
1385,8,8,8,8,8,0.000000,0.000000,0.000000
1386,0,0,0,0,0,0.000000,0.000000,0.000000
1387,0,0,0,0,0,0.000000,0.000000,0.000000
1388,0,0,0,0,0,0.000000,0.000000,0.000000
1389,12,12,12,12,12,0.000000,0.000000,0.000000
1390,0,0,0,0,0,0.000000,0.000000,0.000000
1391,4,4,4,4,4,0.000000,0.000000,0.000000
1392,0,0,0,0,0,0.000000,0.000000,0.000000
1393,12,12,12,12,12,0.000000,0.000000,0.000000
1394,8,8,8,8,8,0.000000,0.000000,0.000000
1395,0,0,0,0,0,0.000000,0.000000,0.000000
1396,0,0,0,0,0,0.000000,0.000000,0.000000
1397,0,0,0,0,0,0.000000,0.000000,0.000000
1398,0,0,0,0,0,0.000000,0.000000,0.000000
1399,0,0,0,0,0,0.000000,0.000000,0.000000
1400,0,0,0,0,0,0.000000,0.000000,0.000000
1401,4,4,4,4,4,0.000000,0.000000,0.000000
1402,0,0,0,0,0,0.000000,0.000000,0.000000
1403,0,0,0,0,0,0.000000,0.000000,0.000000
1404,6,6,6,6,6,0.000000,0.000000,0.000000
1405,2,2,2,2,2,0.000000,0.000000,0.000000
1406,0,0,0,0,0,0.000000,0.000000,0.000000
1407,0,0,0,0,0,0.000000,0.000000,0.000000
1408,12,12,12,12,12,0.000000,0.000000,0.000000
1409,0,0,0,0,0,0.000000,0.000000,0.000000
1410,0,0,0,0,0,0.000000,0.000000,0.000000
1411,0,0,0,0,0,0.000000,0.000000,0.000000
1412,0,0,0,0,0,0.000000,0.000000,0.000000
1413,1,1,1,1,1,0.000000,0.000000,0.000000
1414,4,4,4,4,4,0.000000,0.000000,0.000000
1415,0,0,0,0,0,0.000000,0.000000,0.000000
1416,0,0,0,0,0,0.000000,0.000000,0.000000
1417,0,0,0,0,0,0.000000,0.000000,0.000000
1418,0,0,0,0,0,0.000000,0.000000,0.000000
1419,0,0,0,0,0,0.000000,0.000000,0.000000
1420,1,1,1,1,1,0.000000,0.000000,0.000000
1421,0,0,0,0,0,0.000000,0.000000,0.000000
1422,6,6,6,6,6,0.000000,0.000000,0.000000
1423,10,10,10,10,10,0.000000,0.000000,0.000000
1424,10,10,10,10,10,0.000000,0.000000,0.000000
1425,0,0,0,0,0,0.000000,0.000000,0.000000
1426,9,9,11,9,9,7.088410,0.000000,0.000000
1427,0,0,0,0,0,0.000000,0.000000,0.000000
1428,0,0,0,0,0,0.000000,0.000000,0.000000
1429,0,0,0,0,0,0.000000,0.000000,0.000000
1430,0,0,0,0,0,0.000000,0.000000,0.000000
1431,0,0,0,0,0,0.000000,0.000000,0.000000
1432,0,0,0,0,0,0.000000,0.000000,0.000000
1433,0,0,0,0,0,0.000000,0.000000,0.000000
1434,0,0,0,0,0,0.000000,0.000000,0.000000
1435,0,0,0,0,0,0.000000,0.000000,0.000000
1436,2,2,2,2,2,0.000000,0.000000,0.000000
1437,0,0,0,0,0,0.000000,0.000000,0.000000
1438,15,15,15,15,15,0.000000,0.000000,0.000000
1439,0,0,0,0,0,0.000000,0.000000,0.000000
1440,0,0,0,0,0,0.000000,0.000000,0.000000
1441,0,0,0,0,0,0.000000,0.000000,0.000000
1442,0,0,0,0,0,0.000000,0.000000,0.000000
1443,0,0,0,0,0,0.000000,0.000000,0.000000
1444,5,5,5,5,5,0.000000,0.000000,0.000000
1445,0,0,0,0,0,0.000000,0.000000,0.000000
1446,0,0,0,0,0,0.000000,0.000000,0.000000
1447,0,0,0,0,0,0.000000,0.000000,0.000000
1448,4,4,4,4,4,0.000000,0.000000,0.000000
1449,0,0,0,0,0,0.000000,0.000000,0.000000
1450,0,0,0,0,0,0.000000,0.000000,0.000000
1451,6,6,6,6,6,0.000000,0.000000,0.000000
1452,6,6,6,6,6,0.000000,0.000000,0.000000
1453,0,0,0,0,0,0.000000,0.000000,0.000000
1454,0,0,0,0,0,0.000000,0.000000,0.000000
1455,0,0,0,0,0,0.000000,0.000000,0.000000
1456,0,0,0,0,0,0.000000,0.000000,0.000000
1457,15,15,15,15,15,0.000000,0.000000,0.000000
1458,0,0,0,0,0,0.000000,0.000000,0.000000
1459,4,4,4,4,4,0.000000,0.000000,0.000000
1460,5,5,5,5,5,0.000000,0.000000,0.000000
1461,4,4,4,4,4,0.000000,0.000000,0.000000
1462,1,1,1,1,1,0.000000,0.000000,0.000000
1463,0,0,0,0,0,0.000000,0.000000,0.000000
1464,9,9,9,9,9,0.000000,0.000000,0.000000
1465,0,0,0,0,0,0.000000,0.000000,0.000000
1466,6,6,6,6,6,0.000000,0.000000,0.000000
1467,0,0,0,0,0,0.000000,0.000000,0.000000
1468,0,0,0,0,0,0.000000,0.000000,0.000000
1469,10,10,10,4,10,0.000000,12.855399,0.000000
1470,0,0,0,0,0,0.000000,0.000000,0.000000
1471,0,0,0,0,0,0.000000,0.000000,0.000000
1472,0,0,0,0,0,0.000000,0.000000,0.000000
1473,6,6,6,6,6,0.000000,0.000000,0.000000
1474,0,0,0,0,0,0.000000,0.000000,0.000000
1475,8,8,8,8,8,0.000000,0.000000,0.000000
1476,0,0,0,0,0,0.000000,0.000000,0.000000
1477,0,0,0,0,0,0.000000,0.000000,0.000000
1478,5,5,5,5,5,0.000000,0.000000,0.000000
1479,0,0,0,0,0,0.000000,0.000000,0.000000
1480,0,0,0,0,0,0.000000,0.000000,0.000000
1481,8,8,8,8,8,0.000000,0.000000,0.000000
1482,6,6,6,6,6,0.000000,0.000000,0.000000
1483,0,0,0,0,0,0.000000,0.000000,0.000000
1484,0,0,0,0,0,0.000000,0.000000,0.000000
1485,12,12,12,12,12,0.000000,0.000000,0.000000
1486,0,0,0,0,0,0.000000,0.000000,0.000000
1487,14,14,14,14,14,0.000000,0.000000,0.000000
1488,0,0,0,0,0,0.000000,0.000000,0.000000
1489,0,0,0,0,0,0.000000,0.000000,0.000000
1490,0,0,0,0,0,0.000000,0.000000,0.000000
1491,10,10,10,10,10,0.000000,0.000000,0.000000
1492,0,0,0,0,0,0.000000,0.000000,0.000000
1493,0,0,0,0,0,0.000000,0.000000,0.000000
1494,0,0,0,0,0,0.000000,0.000000,0.000000
1495,6,6,6,6,6,0.000000,0.000000,0.000000
1496,1,1,0,1,0,12.792506,0.000000,12.792506
1497,0,0,0,0,0,0.000000,0.000000,0.000000
1498,6,4,6,4,0,0.000000,0.000000,13.953760
1499,0,0,0,0,0,0.000000,0.000000,0.000000
1500,0,0,0,0,0,0.000000,0.000000,0.000000
1501,0,0,0,0,0,0.000000,0.000000,0.000000
1502,0,0,0,0,0,0.000000,0.000000,0.000000
1503,0,0,0,0,0,0.000000,0.000000,0.000000
1504,0,0,0,0,0,0.000000,0.000000,0.000000
1505,0,0,0,0,0,0.000000,0.000000,0.000000
1506,0,0,0,0,0,0.000000,0.000000,0.000000
1507,9,9,9,9,9,0.000000,0.000000,0.000000
1508,0,0,0,0,0,0.000000,0.000000,0.000000
1509,0,0,0,0,0,0.000000,0.000000,0.000000
1510,1,1,1,1,1,0.000000,0.000000,0.000000
1511,0,0,0,0,0,0.000000,0.000000,0.000000
1512,0,0,0,0,0,0.000000,0.000000,0.000000
1513,0,0,0,0,0,0.000000,0.000000,0.000000
1514,0,0,0,0,0,0.000000,0.000000,0.000000
1515,2,2,2,2,2,0.000000,0.000000,0.000000
1516,15,15,15,15,15,0.000000,0.000000,0.000000
1517,0,0,0,0,0,0.000000,0.000000,0.000000
